"","ID","year","LowCC","LandHa","Tave_sp","Tave_wt","PPT_wt"
"19203","LKV_1746",2018,29.9501324,40.3050766,4.6,-0.2,100
"19204","LKV_1746",2019,29.9207973,40.3050766,4.4,-2.1,264
"19205","LKV_1746",2020,32.6488724,40.3050766,4.8,-0.4,179
"19206","LKV_1746",2021,43.9425049,40.3050766,4.7,-0.9,136
"19207","LKV_1747",2011,33.4408913,26.6060429,1.5,-1.6,271
"19208","LKV_1747",2012,36.1982994,26.6060429,3.8,-1.6,140
"19209","LKV_1747",2013,37.9876785,26.694046,4.3,-2.8,181
"19210","LKV_1747",2014,39.0437088,26.694046,4.8,-0.7,165
"19211","LKV_1747",2015,41.7424469,26.7527142,5.3,1.6,196
"19212","LKV_1747",2016,42.182457,26.7527142,5.2,-1,316
"19213","LKV_1747",2017,42.8278084,26.7527142,4.4,-3.3,379
"19214","LKV_1747",2018,43.9425049,26.7527142,4.1,-0.6,107
"19215","LKV_1747",2019,44.3238487,26.7527142,3.9,-2.5,284
"19216","LKV_1747",2020,47.4919319,26.7527142,4.3,-0.8,193
"19217","LKV_1747",2021,55.7934875,26.7527142,4.2,-1.3,147
"19218","LKV_1748",2011,28.1607513,5.4268112,1.7,-1.5,265
"19219","LKV_1748",2012,36.1689644,5.4268112,4,-1.5,138
"19220","LKV_1748",2013,38.8383675,5.4268112,4.4,-2.7,178
"19221","LKV_1748",2014,40.1290703,5.4268112,5,-0.7,162
"19222","LKV_1748",2015,45.7025528,8.6242304,5.4,1.7,192
"19223","LKV_1748",2016,46.699913,8.6242304,5.3,-1,310
"19224","LKV_1748",2017,47.6386032,8.6242304,4.5,-3.2,372
"19225","LKV_1748",2018,48.6066284,8.6242304,4.3,-0.6,105
"19226","LKV_1748",2019,48.929306,8.6242304,4,-2.4,278
"19227","LKV_1748",2020,52.8014069,8.6242304,4.4,-0.8,189
"19228","LKV_1748",2021,63.7136993,8.6242304,4.3,-1.3,145
"19229","LKV_1749",2011,21.6485767,0,1.3,-1.8,279
"19230","LKV_1749",2012,27.1340561,0,3.6,-1.8,144
"19231","LKV_1749",2013,28.454092,0,4.1,-3.1,188
"19232","LKV_1749",2014,29.2461128,0,4.6,-1,170
"19233","LKV_1749",2015,31.094162,3.549428,5.1,1.3,202
"19234","LKV_1749",2016,31.4168377,3.549428,5,-1.3,325
"19235","LKV_1749",2017,31.9155178,3.549428,4.1,-3.5,391
"19236","LKV_1749",2018,32.6488724,3.549428,3.9,-0.9,110
"19237","LKV_1749",2019,32.6782036,3.549428,3.6,-2.8,292
"19238","LKV_1749",2020,39.4837189,3.549428,4,-1.1,199
"19239","LKV_1749",2021,53.4467583,3.549428,4,-1.6,153
"19240","LKV_1750",2011,40.041069,0,0.5,-2.6,309
"19241","LKV_1750",2012,41.5371094,0,2.8,-2.6,158
"19242","LKV_1750",2013,41.8304482,0,3.3,-3.8,208
"19243","LKV_1750",2014,42.3291283,0,3.8,-1.7,188
"19244","LKV_1750",2015,42.270462,0,4.3,0.6,223
"19245","LKV_1750",2016,40.011734,0,4.1,-2,358
"19246","LKV_1750",2017,40.4810791,0,3.3,-4.3,430
"19247","LKV_1750",2018,41.1850967,0,3.1,-1.6,121
"19248","LKV_1750",2019,41.7717819,0,2.8,-3.5,320
"19249","LKV_1750",2020,48.1959534,0,3.2,-1.8,218
"19250","LKV_1750",2021,57.2601929,0,3.2,-2.3,168
"19251","LKV_1751",2011,41.2731018,0,1,-2.1,288
"19252","LKV_1751",2012,45.2918739,0,3.3,-2.1,148
"19253","LKV_1751",2013,45.1452026,0,3.8,-3.4,194
"19254","LKV_1751",2014,44.9398651,0,4.3,-1.3,175
"19255","LKV_1751",2015,44.0305061,0,4.7,1,207
"19256","LKV_1751",2016,41.8304482,0,4.6,-1.6,335
"19257","LKV_1751",2017,42.241127,0,3.8,-3.8,402
"19258","LKV_1751",2018,42.1531258,0,3.6,-1.2,113
"19259","LKV_1751",2019,42.5638008,0,3.3,-3.1,299
"19260","LKV_1751",2020,43.531826,0,3.7,-1.4,205
"19261","LKV_1751",2021,47.8732758,0,3.7,-1.9,158
"19262","LKV_1752",2011,34.1742439,0,1.2,-1.9,277
"19263","LKV_1752",2012,39.7770615,0,3.6,-1.9,143
"19264","LKV_1752",2013,39.7477264,0,4,-3.2,187
"19265","LKV_1752",2014,38.7797012,0,4.5,-1,168
"19266","LKV_1752",2015,38.0756836,0,5,1.3,198
"19267","LKV_1752",2016,35.8756218,0,4.8,-1.4,322
"19268","LKV_1752",2017,35.3769417,0,4,-3.6,387
"19269","LKV_1752",2018,34.8489304,0,3.8,-1,109
"19270","LKV_1752",2019,35.0836029,0,3.5,-2.8,286
"19271","LKV_1752",2020,35.3476105,0,3.9,-1.2,198
"19272","LKV_1752",2021,38.2810211,0,3.9,-1.7,152
"19273","LKV_1753",2011,49.5453224,0,1.2,-1.9,274
"19274","LKV_1753",2012,55.1481361,0,3.5,-1.9,142
"19275","LKV_1753",2013,54.7961273,0,4,-3.1,185
"19276","LKV_1753",2014,53.8574371,0,4.5,-1,166
"19277","LKV_1753",2015,53.7107658,0,4.9,1.3,197
"19278","LKV_1753",2016,53.358757,0,4.8,-1.4,320
"19279","LKV_1753",2017,57.8762093,0,4,-3.6,384
"19280","LKV_1753",2018,57.3481941,0,3.8,-0.9,108
"19281","LKV_1753",2019,57.2895279,0,3.5,-2.8,283
"19282","LKV_1753",2020,57.6708717,0,3.9,-1.2,197
"19283","LKV_1753",2021,59.988266,0,3.8,-1.7,151
"19284","LKV_1754",2011,41.9771194,0,1.8,-1.4,252
"19285","LKV_1754",2012,52.2147255,0,4.1,-1.4,131
"19286","LKV_1754",2013,51.5400429,0,4.5,-2.7,171
"19287","LKV_1754",2014,51.5693741,0,5,-0.5,153
"19288","LKV_1754",2015,51.4227028,0,5.5,1.7,180
"19289","LKV_1754",2016,54.238781,0,5.4,-0.9,294
"19290","LKV_1754",2017,61.8363152,0,4.6,-3.1,354
"19291","LKV_1754",2018,62.0123215,0,4.4,-0.5,100
"19292","LKV_1754",2019,63.3030205,0,4.1,-2.4,261
"19293","LKV_1754",2020,64.9457321,0,4.5,-0.7,182
"19294","LKV_1754",2021,69.1698456,0,4.4,-1.2,140
"19295","LKV_1755",2011,31.3875046,0,2.8,-0.6,216
"19296","LKV_1755",2012,34.6142578,0,5.1,-0.7,114
"19297","LKV_1755",2013,34.643589,0,5.5,-1.9,146
"19298","LKV_1755",2014,34.7902603,0,6.1,0.2,133
"19299","LKV_1755",2015,34.672924,0,6.5,2.5,154
"19300","LKV_1755",2016,36.902317,0,6.4,-0.1,252
"19301","LKV_1755",2017,38.9263725,0,5.6,-2.4,306
"19302","LKV_1755",2018,40.1290703,0,5.4,0.3,87
"19303","LKV_1755",2019,42.0651207,0,5.1,-1.6,225
"19304","LKV_1755",2020,43.3851585,0,5.5,0.1,157
"19305","LKV_1755",2021,45.9958916,0,5.4,-0.4,122
"19306","LKV_1756",2011,33.2648888,0,3,-0.4,206
"19307","LKV_1756",2012,34.3795853,0,5.4,-0.4,109
"19308","LKV_1756",2013,34.8782616,0,5.8,-1.6,140
"19309","LKV_1756",2014,35.1422691,0,6.3,0.5,127
"19310","LKV_1756",2015,35.3182755,0,6.8,2.8,146
"19311","LKV_1756",2016,37.3716621,0,6.7,0.2,241
"19312","LKV_1756",2017,38.2516861,0,5.9,-2.1,293
"19313","LKV_1756",2018,40.2464066,0,5.6,0.6,83
"19314","LKV_1756",2019,38.9850388,0,5.4,-1.3,214
"19315","LKV_1756",2020,38.8090363,0,5.8,0.3,151
"19316","LKV_1756",2021,40.4810791,0,5.7,-0.2,116
"19317","LKV_1757",2011,24.1713104,0,3.1,-0.2,203
"19318","LKV_1757",2012,24.6993256,0,5.5,-0.3,107
"19319","LKV_1757",2013,24.8459949,0,5.9,-1.5,138
"19320","LKV_1757",2014,25.5500145,0,6.4,0.6,125
"19321","LKV_1757",2015,25.9313583,0,6.9,2.9,144
"19322","LKV_1757",2016,28.4247589,0,6.8,0.3,238
"19323","LKV_1757",2017,30.3608093,0,6,-2,289
"19324","LKV_1757",2018,34.4675865,0,5.8,0.7,82
"19325","LKV_1757",2019,32.7662086,0,5.5,-1.2,211
"19326","LKV_1757",2020,33.2648888,0,5.9,0.5,149
"19327","LKV_1757",2021,37.6063347,0,5.8,0,115
"19328","LKV_1758",2011,12.2323265,0,3.6,0,191
"19329","LKV_1758",2012,12.3789968,0,6,0,102
"19330","LKV_1758",2013,12.7310066,0,6.4,-1.3,128
"19331","LKV_1758",2014,12.8483429,0,6.9,0.9,121
"19332","LKV_1758",2015,12.907011,0,7.4,3.2,134
"19333","LKV_1758",2016,14.8723965,0,7.3,0.6,221
"19334","LKV_1758",2017,15.5177469,0,6.5,-1.7,274
"19335","LKV_1758",2018,17.1311226,0,6.2,1,78
"19336","LKV_1758",2019,17.336462,0,5.9,-0.9,201
"19337","LKV_1758",2020,18.9791737,0,6.3,0.7,140
"19338","LKV_1758",2021,21.9419193,0,6.3,0.2,109
"19339","LKV_1759",2011,21.6779118,0,3.4,-0.1,203
"19340","LKV_1759",2012,22.0885887,0,5.8,-0.1,108
"19341","LKV_1759",2013,22.0885887,0,6.2,-1.4,136
"19342","LKV_1759",2014,21.795248,0,6.7,0.8,129
"19343","LKV_1759",2015,21.765913,0,7.2,3,143
"19344","LKV_1759",2016,23.2326202,0,7,0.4,234
"19345","LKV_1759",2017,23.2619534,0,6.3,-1.9,291
"19346","LKV_1759",2018,24.2006454,0,6,0.8,82
"19347","LKV_1759",2019,23.9659729,0,5.7,-1.1,213
"19348","LKV_1759",2020,24.87533,0,6.1,0.6,148
"19349","LKV_1759",2021,26.3420353,0,6.1,0.1,117
"19350","LKV_1760",2011,10.1202698,0,3.3,-0.2,212
"19351","LKV_1760",2012,10.3842773,0,5.7,-0.2,112
"19352","LKV_1760",2013,10.7362862,0,6.1,-1.5,142
"19353","LKV_1760",2014,10.5896158,0,6.6,0.7,136
"19354","LKV_1760",2015,10.9416246,0,7.1,3,148
"19355","LKV_1760",2016,11.2056322,0,6.9,0.4,243
"19356","LKV_1760",2017,11.2349663,0,6.2,-1.9,303
"19357","LKV_1760",2018,11.997653,0,5.9,0.8,85
"19358","LKV_1760",2019,12.2029924,0,5.6,-1.2,223
"19359","LKV_1760",2020,12.7310066,0,6,0.5,153
"19360","LKV_1760",2021,14.6377239,0,6,0,122
"19361","LKV_1761",2011,11.0296278,0,3,-0.3,229
"19362","LKV_1761",2012,10.6189499,0,5.4,-0.4,121
"19363","LKV_1761",2013,10.4429455,0,5.8,-1.6,153
"19364","LKV_1761",2014,9.797595,0,6.3,0.6,147
"19365","LKV_1761",2015,9.357583,0,6.8,2.8,160
"19366","LKV_1761",2016,10.1496038,0,6.7,0.2,262
"19367","LKV_1761",2017,10.1496038,0,5.9,-2.1,328
"19368","LKV_1761",2018,10.0909357,0,5.6,0.6,92
"19369","LKV_1761",2019,10.0616016,0,5.4,-1.3,240
"19370","LKV_1761",2020,9.6802578,0,5.8,0.4,166
"19371","LKV_1761",2021,9.5629215,0,5.7,-0.1,132
"19372","LKV_1762",2011,24.4059849,0,3.7,0,213
"19373","LKV_1762",2012,23.8779697,0,6.1,0,115
"19374","LKV_1762",2013,23.7606335,0,6.4,-1.3,141
"19375","LKV_1762",2014,23.0272808,0,6.9,0.9,141
"19376","LKV_1762",2015,22.3819294,0,7.4,3.2,147
"19377","LKV_1762",2016,25.6673508,0,7.3,0.6,242
"19378","LKV_1762",2017,25.5500145,0,6.5,-1.8,310
"19379","LKV_1762",2018,25.1393375,0,6.3,1,87
"19380","LKV_1762",2019,24.4939861,0,6,-1,228
"19381","LKV_1762",2020,24.024641,0,6.4,0.7,155
"19382","LKV_1762",2021,23.3206215,0,6.3,0.2,125
"19383","LKV_1763",2011,34.0569077,0,3.6,0,221
"19384","LKV_1763",2012,33.6755638,0,6,0,120
"19385","LKV_1763",2013,33.382225,0,6.4,-1.3,146
"19386","LKV_1763",2014,32.3261948,0,6.9,0.9,147
"19387","LKV_1763",2015,31.7395134,0,7.4,3.1,152
"19388","LKV_1763",2016,36.462307,0,7.2,0.5,250
"19389","LKV_1763",2017,35.7876205,0,6.5,-1.8,323
"19390","LKV_1763",2018,35.7876205,0,6.2,1,91
"19391","LKV_1763",2019,34.2915802,0,5.9,-1,237
"19392","LKV_1763",2020,33.7635689,0,6.3,0.7,161
"19393","LKV_1763",2021,33.0302124,0,6.3,0.2,131
"19394","LKV_1764",2011,22.645937,0,3.5,0,228
"19395","LKV_1764",2012,21.9125843,0,5.9,-0.1,124
"19396","LKV_1764",2013,20.9152241,0,6.3,-1.4,151
"19397","LKV_1764",2014,20.2992077,0,6.8,0.8,152
"19398","LKV_1764",2015,19.59519,0,7.3,3.1,157
"19399","LKV_1764",2016,21.2085648,0,7.1,0.5,258
"19400","LKV_1764",2017,20.3578758,0,6.3,-1.8,333
"19401","LKV_1764",2018,20.6512165,0,6.1,0.9,94
"19402","LKV_1764",2019,19.6538582,0,5.8,-1,244
"19403","LKV_1764",2020,18.9791737,0,6.2,0.6,166
"19404","LKV_1764",2021,18.3631573,0,6.2,0.1,135
"19405","LKV_1765",2011,17.3071289,0,3.5,-0.1,229
"19406","LKV_1765",2012,16.5444412,0,5.9,-0.1,125
"19407","LKV_1765",2013,16.0457611,0,6.2,-1.4,152
"19408","LKV_1765",2014,15.5177469,0,6.8,0.8,153
"19409","LKV_1765",2015,14.7257261,0,7.2,3.1,157
"19410","LKV_1765",2016,15.9577589,0,7.1,0.5,259
"19411","LKV_1765",2017,15.6644173,0,6.3,-1.9,335
"19412","LKV_1765",2018,15.7230864,0,6.1,0.9,94
"19413","LKV_1765",2019,15.0190668,0,5.8,-1.1,245
"19414","LKV_1765",2020,14.667058,0,6.2,0.6,167
"19415","LKV_1765",2021,13.6990318,0,6.1,0.1,136
"19416","LKV_1766",2011,32.1208572,0,4.2,0.3,207
"19417","LKV_1766",2012,32.5608673,0,6.6,0.2,114
"19418","LKV_1766",2013,32.7662086,0,7,-1,136
"19419","LKV_1766",2014,32.8835449,0,7.5,1.2,141
"19420","LKV_1766",2015,32.7075386,0,8,3.4,141
"19421","LKV_1766",2016,34.7609253,0,7.8,0.8,233
"19422","LKV_1766",2017,35.0249329,0,7.1,-1.5,306
"19423","LKV_1766",2018,34.4089165,0,6.8,1.2,86
"19424","LKV_1766",2019,33.5582275,0,6.5,-0.7,224
"19425","LKV_1766",2020,34.1742439,0,6.9,1,152
"19426","LKV_1766",2021,33.8515701,0,6.9,0.5,125
"19427","LKV_1767",2011,37.4303322,0,3.6,-0.2,232
"19428","LKV_1767",2012,37.5476685,0,6.1,-0.3,127
"19429","LKV_1767",2013,37.2836609,0,6.4,-1.6,152
"19430","LKV_1767",2014,37.2836609,0,6.9,0.7,159
"19431","LKV_1767",2015,37.1076546,0,7.4,2.9,156
"19432","LKV_1767",2016,35.0836029,0,7.3,0.3,258
"19433","LKV_1767",2017,35.4356117,0,6.5,-2,341
"19434","LKV_1767",2018,36.7849808,0,6.3,0.7,96
"19435","LKV_1767",2019,36.2863007,0,5.9,-1.2,249
"19436","LKV_1767",2020,36.2569656,2.3467293,6.3,0.4,169
"19437","LKV_1767",2021,36.0809631,2.3467293,6.3,0,141
"19438","LKV_1768",2011,18.187151,2.4347315,1.9,-1.5,289
"19439","LKV_1768",2012,18.3631573,2.4347315,4.4,-1.5,156
"19440","LKV_1768",2013,18.2458191,2.4347315,4.7,-2.8,191
"19441","LKV_1768",2014,18.3044872,2.4347315,5.2,-0.6,197
"19442","LKV_1768",2015,18.5098267,2.4347315,5.7,1.7,196
"19443","LKV_1768",2016,16.6911125,2.4347315,5.5,-0.9,321
"19444","LKV_1768",2017,18.5978298,2.4347315,4.8,-3.3,421
"19445","LKV_1768",2018,20.2405396,4.3414493,4.5,-0.5,118
"19446","LKV_1768",2019,20.3578758,4.6347904,4.2,-2.5,307
"19447","LKV_1768",2020,20.416544,5.9841595,4.6,-0.8,208
"19448","LKV_1768",2021,20.5338802,5.9841595,4.6,-1.3,174
"19449","LKV_1769",2011,21.2965679,0.9093576,-0.2,-3,361
"19450","LKV_1769",2012,22.1472569,0.9093576,2.2,-3.1,191
"19451","LKV_1769",2013,22.205925,0.9093576,2.5,-4.4,238
"19452","LKV_1769",2014,22.4112644,0.9093576,3,-2.1,243
"19453","LKV_1769",2015,22.4699326,0.9093576,3.5,0.1,245
"19454","LKV_1769",2016,24.7579937,0.9093576,3.4,-2.5,398
"19455","LKV_1769",2017,52.9480782,0.9093576,2.6,-4.9,519
"19456","LKV_1769",2018,51.5987091,43.531826,2.4,-2.1,144
"19457","LKV_1769",2019,51.100029,43.531826,2.1,-4.1,379
"19458","LKV_1769",2020,50.3666763,46.4945717,2.5,-2.4,256
"19459","LKV_1769",2021,51.7747154,46.4945717,2.4,-2.9,215
"19460","LKV_1770",2011,27.6620712,0,0.3,-2.7,342
"19461","LKV_1770",2012,27.7794075,0,2.7,-2.8,180
"19462","LKV_1770",2013,27.1340561,0,3,-4.1,226
"19463","LKV_1770",2014,26.7820473,0,3.6,-1.8,229
"19464","LKV_1770",2015,26.224699,0,4,0.4,233
"19465","LKV_1770",2016,30.7128181,1.0560281,3.9,-2.2,377
"19466","LKV_1770",2017,64.9750671,1.0560281,3.1,-4.5,489
"19467","LKV_1770",2018,68.1138153,64.6230545,2.9,-1.8,135
"19468","LKV_1770",2019,66.9404526,64.6230545,2.6,-3.7,357
"19469","LKV_1770",2020,66.3831024,72.1912613,3,-2.1,241
"19470","LKV_1770",2021,66.7644501,72.1912613,2.9,-2.5,203
"19471","LKV_1771",2011,26.1953659,0,0.6,-2.5,330
"19472","LKV_1771",2012,25.5793495,0,3.1,-2.5,172
"19473","LKV_1771",2013,25.2273388,0,3.4,-3.8,219
"19474","LKV_1771",2014,24.5819893,0,3.9,-1.6,220
"19475","LKV_1771",2015,23.4086246,0,4.4,0.6,225
"19476","LKV_1771",2016,25.3446751,6.0428276,4.2,-1.9,363
"19477","LKV_1771",2017,42.6518059,6.0428276,3.5,-4.3,469
"19478","LKV_1771",2018,49.1639786,44.499855,3.3,-1.6,130
"19479","LKV_1771",2019,48.1959534,47.6679382,2.9,-3.5,342
"19480","LKV_1771",2020,47.4039307,59.4309196,3.3,-1.8,232
"19481","LKV_1771",2021,45.8492241,59.4309196,3.3,-2.3,195
"19482","LKV_1772",2011,30.1848049,0,1.1,-2.1,315
"19483","LKV_1772",2012,30.1554699,0,3.6,-2.1,164
"19484","LKV_1772",2013,29.9207973,0,3.9,-3.5,209
"19485","LKV_1772",2014,29.334116,0,4.4,-1.2,210
"19486","LKV_1772",2015,28.8354359,0,4.9,1,214
"19487","LKV_1772",2016,30.7421532,6.1014962,4.8,-1.6,345
"19488","LKV_1772",2017,45.321209,6.1014962,4,-3.9,447
"19489","LKV_1772",2018,48.841301,22.2645931,3.8,-1.2,124
"19490","LKV_1772",2019,48.2839546,43.1504822,3.4,-3.1,326
"19491","LKV_1772",2020,47.4332657,48.2546196,3.8,-1.5,221
"19492","LKV_1772",2021,46.3185692,54.5027885,3.8,-1.9,187
"19493","LKV_1773",2011,28.5714283,0,1.3,-1.9,311
"19494","LKV_1773",2012,28.894104,0,3.8,-2,163
"19495","LKV_1773",2013,28.7180996,0,4.1,-3.3,207
"19496","LKV_1773",2014,28.454092,0,4.6,-1,208
"19497","LKV_1773",2015,28.3074207,0,5.1,1.2,212
"19498","LKV_1773",2016,29.1581116,0.5573482,5,-1.4,341
"19499","LKV_1773",2017,35.0836029,1.290701,4.2,-3.7,443
"19500","LKV_1773",2018,34.9369316,7.7148724,4,-1,123
"19501","LKV_1773",2019,35.0542679,16.9257851,3.6,-3,323
"19502","LKV_1773",2020,34.4969215,20.445879,4,-1.3,219
"19503","LKV_1773",2021,34.3502502,27.3980637,4,-1.8,186
"19504","LKV_1774",2011,37.9290123,5.778821,1.7,-1.6,302
"19505","LKV_1774",2012,38.0463486,5.778821,4.2,-1.7,158
"19506","LKV_1774",2013,37.8703423,5.778821,4.5,-3,201
"19507","LKV_1774",2014,37.723671,5.778821,5,-0.7,202
"19508","LKV_1774",2015,37.5770035,5.778821,5.5,1.5,205
"19509","LKV_1774",2016,38.3103561,5.778821,5.3,-1.1,330
"19510","LKV_1774",2017,37.5770035,17.6591377,4.6,-3.5,430
"19511","LKV_1774",2018,37.5183334,18.4804935,4.3,-0.7,119
"19512","LKV_1774",2019,37.4596672,18.4804935,4,-2.7,314
"19513","LKV_1774",2020,37.6063347,18.4804935,4.4,-1,213
"19514","LKV_1774",2021,37.1956596,18.4804935,4.3,-1.5,181
"19515","LKV_1775",2011,46.641243,11.0002937,2.2,-1.3,274
"19516","LKV_1775",2012,46.641243,11.0002937,4.7,-1.3,143
"19517","LKV_1775",2013,46.670578,11.0002937,4.9,-2.7,183
"19518","LKV_1775",2014,46.2598991,11.0002937,5.5,-0.4,184
"19519","LKV_1775",2015,46.0252266,11.0002937,5.9,1.8,187
"19520","LKV_1775",2016,44.5878563,11.0002937,5.8,-0.8,299
"19521","LKV_1775",2017,43.9131699,14.0217075,5,-3.1,390
"19522","LKV_1775",2018,43.9131699,17.2777939,4.8,-0.4,108
"19523","LKV_1775",2019,43.7371674,17.2777939,4.5,-2.3,285
"19524","LKV_1775",2020,44.0891762,17.2777939,4.9,-0.7,193
"19525","LKV_1775",2021,44.7638588,17.2777939,4.8,-1.1,164
"19526","LKV_1776",2011,29.8914642,5.3681431,2.7,-0.9,232
"19527","LKV_1776",2012,30.0381336,5.3681431,5.2,-1,121
"19528","LKV_1776",2013,30.65415,5.3681431,5.4,-2.3,155
"19529","LKV_1776",2014,30.3901443,5.3681431,6,0,155
"19530","LKV_1776",2015,30.3021412,5.3681431,6.4,2.2,158
"19531","LKV_1776",2016,29.0994434,5.3681431,6.3,-0.4,253
"19532","LKV_1776",2017,29.1287766,5.3681431,5.5,-2.8,329
"19533","LKV_1776",2018,29.1287766,5.573482,5.3,0,91
"19534","LKV_1776",2019,29.0994434,5.573482,5,-2,240
"19535","LKV_1776",2020,29.2167797,5.573482,5.4,-0.3,163
"19536","LKV_1776",2021,29.5981236,5.573482,5.3,-0.8,139
"19537","LKV_1777",2011,49.2813148,0,3.3,-0.2,236
"19538","LKV_1777",2012,48.6652985,0,5.5,-0.1,123
"19539","LKV_1777",2013,48.2839546,0,6.2,-1.3,156
"19540","LKV_1777",2014,47.579937,0,6.7,0.7,144
"19541","LKV_1777",2015,47.1692581,0,7.1,3.1,181
"19542","LKV_1777",2016,45.9958916,0,7,0.3,279
"19543","LKV_1777",2017,46.1132278,0,6.1,-1.7,326
"19544","LKV_1777",2018,47.4332657,0,6,0.8,93
"19545","LKV_1777",2019,47.6386032,0,5.7,-1,264
"19546","LKV_1777",2020,49.0466423,0,6.1,0.7,164
"19547","LKV_1777",2021,58.9322395,0,6.1,0.1,123
"19548","LKV_1778",2011,63.2443542,0,3.3,-0.1,239
"19549","LKV_1778",2012,64.6817245,0,5.5,-0.1,125
"19550","LKV_1778",2013,63.9777069,0,6.1,-1.2,158
"19551","LKV_1778",2014,63.7136993,0,6.6,0.7,147
"19552","LKV_1778",2015,63.2150192,0,7.1,3.1,183
"19553","LKV_1778",2016,61.0736275,0,7,0.4,282
"19554","LKV_1778",2017,60.9562912,0,6.1,-1.7,331
"19555","LKV_1778",2018,60.5456161,0,5.9,0.9,95
"19556","LKV_1778",2019,60.5456161,0,5.7,-0.9,268
"19557","LKV_1778",2020,61.4549713,0,6.1,0.7,166
"19558","LKV_1778",2021,70.2845383,0,6,0.2,125
"19559","LKV_1779",2011,68.9645081,2.1707246,3.2,-0.1,245
"19560","LKV_1779",2012,76.1513672,2.1707246,5.4,0,128
"19561","LKV_1779",2013,76.1806946,2.1707246,6,-1.2,161
"19562","LKV_1779",2014,75.7113495,2.1707246,6.5,0.7,151
"19563","LKV_1779",2015,75.3006744,2.1707246,7,3.1,187
"19564","LKV_1779",2016,74.2446442,2.1707246,6.9,0.4,288
"19565","LKV_1779",2017,74.5086517,2.1707246,6,-1.7,340
"19566","LKV_1779",2018,74.4206543,2.1707246,5.8,0.9,97
"19567","LKV_1779",2019,74.5086517,2.1707246,5.6,-0.9,274
"19568","LKV_1779",2020,74.7139893,2.1707246,6,0.7,169
"19569","LKV_1779",2021,76.6500473,2.1707246,6,0.2,128
"19570","LKV_1780",2011,53.0360794,46.8172493,2.9,-0.3,264
"19571","LKV_1780",2012,58.3162231,46.8172493,5.1,-0.2,137
"19572","LKV_1780",2013,59.0202408,46.8172493,5.8,-1.4,173
"19573","LKV_1780",2014,58.7855682,46.8172493,6.3,0.6,162
"19574","LKV_1780",2015,59.0495758,46.8172493,6.7,3,200
"19575","LKV_1780",2016,60.1349373,46.8172493,6.6,0.2,309
"19576","LKV_1780",2017,61.4549713,46.8172493,5.7,-1.8,366
"19577","LKV_1780",2018,61.4256363,46.8172493,5.6,0.7,104
"19578","LKV_1780",2019,61.3669701,46.8172493,5.3,-1.1,294
"19579","LKV_1780",2020,61.6896439,46.8172493,5.7,0.6,181
"19580","LKV_1780",2021,61.0149612,46.8172493,5.7,0,137
"19581","LKV_1781",2011,45.2038727,94.3385162,2.8,-0.3,272
"19582","LKV_1781",2012,47.7266045,94.3385162,5,-0.3,141
"19583","LKV_1781",2013,49.1639786,94.3385162,5.6,-1.4,179
"19584","LKV_1781",2014,50.2493401,94.3385162,6.1,0.5,167
"19585","LKV_1781",2015,51.100029,94.3385162,6.6,2.9,207
"19586","LKV_1781",2016,55.1774712,94.3385162,6.5,0.2,319
"19587","LKV_1781",2017,57.788208,94.3385162,5.6,-1.9,378
"19588","LKV_1781",2018,58.6388969,94.3385162,5.4,0.7,107
"19589","LKV_1781",2019,58.8149033,94.3385162,5.2,-1.1,303
"19590","LKV_1781",2020,59.6949234,94.3385162,5.6,0.5,187
"19591","LKV_1781",2021,59.108242,94.3385162,5.5,0,142
"19592","LKV_1782",2011,41.331768,100,2.7,-0.4,283
"19593","LKV_1782",2012,43.0624809,100,4.9,-0.3,146
"19594","LKV_1782",2013,44.3531837,100,5.5,-1.5,186
"19595","LKV_1782",2014,45.5558815,100,6,0.4,174
"19596","LKV_1782",2015,45.7025528,100,6.4,2.8,214
"19597","LKV_1782",2016,50.3960114,100,6.4,0.1,331
"19598","LKV_1782",2017,52.420063,100,5.5,-2,393
"19599","LKV_1782",2018,53.0360794,100,5.3,0.6,111
"19600","LKV_1782",2019,53.6520958,100,5.1,-1.2,314
"19601","LKV_1782",2020,54.3854485,100,5.5,0.4,194
"19602","LKV_1782",2021,54.6201248,100,5.4,-0.1,147
"19603","LKV_1783",2011,32.8835449,100,2.6,-0.4,286
"19604","LKV_1783",2012,33.4115562,100,4.9,-0.4,148
"19605","LKV_1783",2013,34.4382515,100,5.4,-1.5,188
"19606","LKV_1783",2014,35.0249329,100,5.9,0.4,176
"19607","LKV_1783",2015,34.5849228,100,6.4,2.8,216
"19608","LKV_1783",2016,37.723671,100,6.3,0.1,334
"19609","LKV_1783",2017,38.3983574,100,5.4,-2,398
"19610","LKV_1783",2018,38.3690224,100,5.2,0.6,113
"19611","LKV_1783",2019,38.6036949,100,5,-1.2,318
"19612","LKV_1783",2020,38.5156937,100,5.4,0.4,197
"19613","LKV_1783",2021,39.7183914,100,5.4,-0.1,149
"19614","LKV_1784",2011,34.9956017,73.7752991,2.6,-0.4,288
"19615","LKV_1784",2012,35.3769417,73.7752991,4.8,-0.4,149
"19616","LKV_1784",2013,36.1102982,73.7752991,5.4,-1.5,189
"19617","LKV_1784",2014,36.2569656,73.7752991,5.9,0.4,177
"19618","LKV_1784",2015,36.0516281,73.7752991,6.4,2.8,217
"19619","LKV_1784",2016,39.0143738,73.7752991,6.3,0.1,336
